table_index,row_index,column,value
183,22,"('Sentimiento de incomodidad producido por el temor a hacer el ridículo ante alguien, o a que alguien lo haga', 'Vergüenza (sentimiento)')","pena, vergüenza"
183,22,"('Lámina de papel u otro material que se imprime con algún tipo de mensaje visual que sirve de anuncio para difundir una información, un evento, un producto o servicio, una reivindicación o cualquier otra causa', 'Cartel')","aviso publicitario, propaganda"
183,22,"('Serie de pruebas o ejercicios a que son sometidos los aspirantes a una plaza de empleo público para que un tribunal examinador seleccione a los más aptos', 'Oposición (examen)')","oposición, convocatoria"
183,22,"('Expectación que se crea ante el desarrollo de la trama de una obra literaria o una película y que mantiene al lector o espectador ansioso por saber lo que va a ocurrir', 'Suspenso')",suspenso
183,22,"('Corporación o grupo de personas integrado por un alcalde o intendente y varios concejales que se encarga de administrar y gobernar un municipio', 'Gobierno local')",alcaldía
183,22,"('Educación inmediatamente anterior a la educación superior o universitario', 'Bachillerato')","bachillerato, liceo, (educación) secundaria, enseñanza media, escuela secundaria"
184,0,"('País', 'Artículo de Wikipedia')",Argentina
184,0,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",(el) talle
184,0,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')","materia, asignatura"
184,0,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estadía
184,0,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')",apuro
184,0,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')","bautismo, bautizo (rural)"
184,0,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')",aviso
184,0,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')","(escuela) secundaria, secundario"
184,1,"('País', 'Artículo de Wikipedia')",Belice
184,1,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,1,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')",materia
184,1,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estadía
184,1,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')","prisa, apuro"
184,1,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')",bautismo
184,1,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')",anuncio
184,1,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')","(el) high school, secundaria"
184,2,"('País', 'Artículo de Wikipedia')",Bolivia
184,2,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,2,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')",materia
184,2,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estadía
184,2,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')",apuro
184,2,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')",bautizo
184,2,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')","aviso, anuncio"
184,2,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')",secundaria
184,3,"('País', 'Artículo de Wikipedia')",Chile
184,3,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,3,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')","asignatura, ramo"
184,3,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estadía
184,3,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')",apuro
184,3,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')","bautismo (sacramento), bautizo (evento)"
184,3,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')","anuncio, aviso"
184,3,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')","enseñanza/educación media, liceo"
184,4,"('País', 'Artículo de Wikipedia')",Colombia
184,4,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,4,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')","materia, asignatura"
184,4,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')","estadía, estancia"
184,4,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')","afán, prisa, apuro"
184,4,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')","bautismo (sacramento), bautizo (evento)"
184,4,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')","anuncio, aviso"
184,4,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')","secundaria, bachillerato"
184,5,"('País', 'Artículo de Wikipedia')",Costa Rica
184,5,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,5,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')","materia, asignatura, clase, curso"
184,5,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estadía
184,5,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')",prisa
184,5,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')","bautismo (sacramento), bautizo (evento)"
184,5,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')","anuncio, aviso"
184,5,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')","colegio, (educación) secundaria, tercer ciclo (de educación)"
184,6,"('País', 'Artículo de Wikipedia')",Cuba
184,6,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,6,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')",asignatura
184,6,"('Permanencia durante cierto tiempo en un lugar determinado', 'Unnamed: 3_level_1')",estancia
184,6,"('Prontitud y rapidez con que ocurre o se realiza una cosa / Necesidad o deseo de ejecutar algo con urgencia', 'Unnamed: 4_level_1')","apuro, prisa"
184,6,"('Sacramento del cristianismo que consiste en verter agua en la cabeza de una persona, generalmente un niño recién nacido, o en sumergir a la persona en el agua, como símbolo de purificación, de nacimiento a una nueva vida y de aceptación y entrada en la Iglesia cristiana. / Ceremonia cristiana en la que se administra este sacramento', 'Bautismo')",bautizo
184,6,"('Mensaje con el que se hace publicidad comercial de un producto o un servicio en un medio de prensa para convencer al público de que lo compre o lo use', 'Anuncios clasificados')",anuncio
184,6,"('Educación que sigue a la primaria y se caracteriza por proporcionar estudios con un grado más alto de especialización', 'Educación secundaria')",secundaria (básica)
184,7,"('País', 'Artículo de Wikipedia')",Ecuador
184,7,"('Medida de las prendas de vestir, expresada en unas magnitudes convencionales que se tienen en cuenta para su fabricación y venta', 'Talla (medida)')",talla
184,7,"('Materia que se enseña en un curso y que forma parte de un programa de estudios (p. ej. Matemática, Historia, Fonética, Macroeconomía, etc.)', 'Asignatura')",materia
